uid,record_id,tier,tier_label,tier1_hit_count,tier1_rule_combo,soft_triggered_rules,giftcard_decision,decision_reason
4581_463,463,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_466,466,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_467,467,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_468,468,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_471,471,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_473,473,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_475,475,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_476,476,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_477,477,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_482,482,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_487,487,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_489,489,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_493,493,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_494,494,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_495,495,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_496,496,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_497,497,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_498,498,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_499,499,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_500,500,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_501,501,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_502,502,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_503,503,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_505,505,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_508,508,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_51,51,3,Uncertain,0,none,R4,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_510,510,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_515,515,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_516,516,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_517,517,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_519,519,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_521,521,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_523,523,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_524,524,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_525,525,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_526,526,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_53,53,3,Uncertain,0,none,R4,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_532,532,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_534,534,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_536,536,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_539,539,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_541,541,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_542,542,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_547,547,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_550,550,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_551,551,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_552,552,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_553,553,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_555,555,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_557,557,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_563,563,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_565,565,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_569,569,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_572,572,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_573,573,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_576,576,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_577,577,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_581,581,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_583,583,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_585,585,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_586,586,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_587,587,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_588,588,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_590,590,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_591,591,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_592,592,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_593,593,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_594,594,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_595,595,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_598,598,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_599,599,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_601,601,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_603,603,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_604,604,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_605,605,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_610,610,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_612,612,3,Uncertain,0,none,R3,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_617,617,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_631,631,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_634,634,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_635,635,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_636,636,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_637,637,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_655,655,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_658,658,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_660,660,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_661,661,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_662,662,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_663,663,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_664,664,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_671,671,3,Uncertain,0,none,R4,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_681,681,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_682,682,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_683,683,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_686,686,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_687,687,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_689,689,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_692,692,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_694,694,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_696,696,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_699,699,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_702,702,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_704,704,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_705,705,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_707,707,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_711,711,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_718,718,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_722,722,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_724,724,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_725,725,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_726,726,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_727,727,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_728,728,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_729,729,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_73,73,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_736,736,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_738,738,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_740,740,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_741,741,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_744,744,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_747,747,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_749,749,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_750,750,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_751,751,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_752,752,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_753,753,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_760,760,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_761,761,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_763,763,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_765,765,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_77,77,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_770,770,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_771,771,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_774,774,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_776,776,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_78,78,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_780,780,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_781,781,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_787,787,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_788,788,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_79,79,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_790,790,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_793,793,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_794,794,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_795,795,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_796,796,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_797,797,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_801,801,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_802,802,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_803,803,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_805,805,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_806,806,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_808,808,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_809,809,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_814,814,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_816,816,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_817,817,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_822,822,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_823,823,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_825,825,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_826,826,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_828,828,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_829,829,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_83,83,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_831,831,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_833,833,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_835,835,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_836,836,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_838,838,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_84,84,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_840,840,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_85,85,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_850,850,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_853,853,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_855,855,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_856,856,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_859,859,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_860,860,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_863,863,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_865,865,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_866,866,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_867,867,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_869,869,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_87,87,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_870,870,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_871,871,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_872,872,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_874,874,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_88,88,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_893,893,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_896,896,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_897,897,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_901,901,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_904,904,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_906,906,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_909,909,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_912,912,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_913,913,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_916,916,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_92,92,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_923,923,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_924,924,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_938,938,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_940,940,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_941,941,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_942,942,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_943,943,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_944,944,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_946,946,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_949,949,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_950,950,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_952,952,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_953,953,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_956,956,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_957,957,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_958,958,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_959,959,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_96,96,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_960,960,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_961,961,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_962,962,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
